Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [107] void PrintVec<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >, int) [65] double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [135] std::_Niter_base<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
 [108] void PrintVec<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >, int) [42] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [136] std::_Niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  [55] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [119] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [77] std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*)
  [56] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [120] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [51] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
  [57] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [66] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [78] double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*)
 [109] __gnu_cxx::new_allocator<double>::new_allocator() [43] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [52] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
  [31] __gnu_cxx::new_allocator<double>::~new_allocator() [67] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [137] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [32] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [68] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [92] double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [33] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [69] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [138] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  [34] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [70] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [79] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [110] __gnu_cxx::new_allocator<int>::new_allocator() [71] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [93] double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [28] __gnu_cxx::new_allocator<int>::~new_allocator() [20] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [80] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [85] __gnu_cxx::__alloc_traits<std::allocator<double> >::_S_select_on_copy(std::allocator<double> const&) [72] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [139] void std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  [58] __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [73] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [140] void std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [22] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [44] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [94] double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&)
  [14] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [45] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [81] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  [86] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [46] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [141] void std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&)
  [87] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [47] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [142] void std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  [59] __gnu_cxx::new_allocator<double>::max_size() const [48] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [21] std::pow(double, int)
  [35] __gnu_cxx::new_allocator<int>::max_size() const [12] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [143] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [23] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [49] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [95] double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [15] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [50] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [144] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [111] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [89] double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [82] int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [112] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [74] int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [145] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  [88] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [121] void std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [146] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [60] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [122] void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [147] void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [61] std::vector<double, std::allocator<double> >::end() const [123] std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [148] void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<double>&)
  [36] std::vector<double, std::allocator<double> >::size() const [124] std::vector<double, std::allocator<double> >::end() [149] void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  [62] std::vector<double, std::allocator<double> >::begin() const [125] std::vector<double, std::allocator<double> >::begin() [150] void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&)
 [113] std::vector<double, std::allocator<double> >::capacity() const [90] std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [83] void std::_Destroy<double*>(double*, double*)
  [37] std::vector<int, std::allocator<int> >::end() const [126] std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [84] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
  [29] std::vector<int, std::allocator<int> >::size() const [91] std::vector<double, std::allocator<double> >::~vector() [53] void std::_Destroy<int*>(int*, int*)
  [38] std::vector<int, std::allocator<int> >::begin() const [127] std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [54] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
 [114] std::vector<int, std::allocator<int> >::capacity() const [8] std::vector<double, std::allocator<double> >::operator[](unsigned long)
